Region|SoateRegion|Raion|SoateRaion7|Scm_Code|Scm_NewCode|NewName|Age|Total|men|women|visitTotal|VisitMen|VisitWomen|mhi
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|76|83|33|50|61|24|38|83
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|77|64|26|38|65|27|40|64
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|78|57|16|41|50|12|39|57
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|79|55|19|36|50|25|26|55
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|80|74|37|37|62|35|27|74
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|81|60|24|36|60|26|36|60
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|82|113|48|65|71|43|32|113
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|83|85|48|37|82|49|33|85
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|84|74|34|40|35|18|17|74
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|85|76|32|44|43|28|15|76
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|86|67|27|40|28|11|17|67
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|87|63|31|32|20|10|10|63
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|88|54|33|21|13|8|5|54
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|89|48|22|26|21|12|9|48
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|90|62|27|35|11|8|3|62
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|91|24|8|16|9|4|5|24
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|92|63|30|33|10|4|6|63
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|93|21|16|5|0|0|0|21
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|94|28|14|14|2|2|0|28
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|95|18|10|8|11|11|0|18
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|96|17|10|7|2|2|0|17
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|97|10|7|3|1|1|0|10
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|98|4|3|1|0|0|0|4
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|99|3|0|3|0|0|0|3
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|100|5|1|4|0|0|0|5
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|101|5|3|2|0|0|0|5
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|102|1|0|1|0|0|0|1
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|103|3|2|1|0|0|0|3
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|105|1|0|1|0|0|0|1
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|106|1|0|1|0|0|0|1
Баткенская область|4170500000000000|Баткенский район|41705214000000000|5504|514871|ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ|107|1|0|1|0|0|0|1
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|0|506|250|254|3058|1585|1487|504
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|1|581|290|291|1207|605|609|581
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|2|589|287|302|937|472|443|589
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|3|582|296|286|813|483|329|581
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|4|675|350|325|764|397|347|675
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|5|625|323|302|971|490|462|625
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|6|644|332|312|966|424|527|644
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|7|637|310|327|662|348|289|637
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|8|648|332|316|566|268|279|648
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|9|626|325|301|579|264|305|621
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|10|623|322|301|633|330|294|623
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|11|624|357|267|579|275|300|623
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|12|584|295|289|484|255|215|582
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|13|563|285|278|474|224|242|562
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|14|507|256|250|590|289|287|506
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|15|468|243|225|747|383|354|467
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|16|429|209|220|667|275|333|423
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|17|436|233|203|757|297|356|421
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|18|335|181|154|529|145|174|127
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|19|388|187|201|304|52|145|69
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|20|363|195|168|355|66|182|18
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|21|422|196|226|373|53|211|35
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|22|401|228|173|377|82|173|41
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|23|364|187|177|359|98|178|58
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|24|422|231|191|475|95|286|69
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|25|428|215|213|527|121|278|109
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|26|387|186|201|535|130|308|118
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|27|398|207|191|428|81|226|131
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|28|388|210|178|454|107|223|158
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|29|389|207|182|379|85|179|183
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|30|366|166|200|465|83|256|166
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|31|385|191|194|360|87|201|178
Баткенская область|4170500000000000|Кадамжайский район|41705258000000000|5071|512881|ЦОВП П.ХАЙДАРКАНСКИЙ|32|383|193|190|443|115|228|163
